year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,severityScore,riskLevel
2025,"กรุงเทพมหานคร","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"ภูเก็ต","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"ชลบุรี","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,4,Medium
2025,"พะเยา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",7,0,0,0,35,High
2025,"สตูล","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชัยภูมิ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ตรัง","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,2,2,2,Low
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สระแก้ว","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"อ่างทอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุพรรณบุรี","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สิงห์บุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สระบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,3,Low
2025,"สุรินทร์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ตาก","ขับรถย้อนศร","แจ่มใส",0,0,1,1,1,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุบลราชธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,6,6,6,Medium
2025,"กระบี่","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,5,Medium
2025,"นนทบุรี","ขับรถตามกระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบุรี","ถนนลื่น","ภัยธรรมชาติ เช่น พายุ น้ำท่วม",0,0,1,1,1,Low
2025,"ยโสธร","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุตรดิตถ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",2,0,1,1,11,High
2025,"อุดรธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"กระบี่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"สระแก้ว","หลับใน","แจ่มใส",0,0,2,2,2,Low
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"แม่ฮ่องสอน","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"พังงา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"มุกดาหาร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุตรดิตถ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"กรุงเทพมหานคร","โรคประจำตัว","แจ่มใส",0,0,1,1,1,Low
2025,"สุราษฎร์ธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"นนทบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,1,0,1,3,Low
2025,"ตราด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุทัยธานี","เปลี่ยนช่องทางกะทันหัน","แจ่มใส",3,1,0,1,18,High
2025,"ศรีสะเกษ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"นครพนม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,3,Low
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,9,11,15,High
2025,"อยุธยา","ไม่ให้สัญญาณชะลอ/เลี้ยว","แจ่มใส",0,0,1,1,1,Low
2025,"ลำพูน","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"กรุงเทพมหานคร","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,1,1,1,Low
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"พังงา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"น่าน","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สระแก้ว","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"สุรินทร์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,5,5,5,Medium
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,2,0,2,6,Medium
2025,"สระแก้ว","หลับใน","แจ่มใส",0,2,2,4,8,Medium
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"หนองบัวลำภู","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"ยะลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
